PROJ_ID,SAMP_NO,UTM_ZONE,UTM_X,UTM_Y,ALB_X,ALB_Y,DD_X,DD_Y
"3431","0087",10,418046,5369679,1140096,386208,-124.10887,48.47489
"3431","0088",10,447988,5362542,1170381,380331,-123.70289,48.41388
"3431","0089",10,424959,5372861,1146888,389668,-124.01592,48.50439
"3431","0090",10,419664,5367817,1141793,384418,-124.08663,48.45836
"3431","0091",10,433092,5367060,1155273,384218,-123.90491,48.45312
"3431","0092",10,428900,5366935,1151080,383920,-123.96157,48.45154
"3431","0093",10,429037,5366789,1151223,383780,-123.95969,48.45024
"3431","0094",10,405790,5372722,1127697,388739,-124.27534,48.50055
"3431","0095",10,438396,5362752,1160764,380141,-123.83255,48.4149
"3431","0097",10,440038,5361487,1162461,378948,-123.81018,48.40369
"3431","0098",10,432806,5360193,1155271,377358,-123.90767,48.39132
"3431","0099",10,419799,5369022,1141879,385625,-124.08503,48.46921
"3431","0100",10,405305,5372902,1127204,388899,-124.28194,48.5021
"3431","0101",10,430862,5361279,1153279,378360,-123.9341,48.40088
"3431","0102",10,415331,5366701,1137499,383126,-124.145,48.44775
"3431","0103",10,415600,5368384,1137699,384816,-124.1417,48.46293
"3431","0104",10,425540,5371841,1147512,388674,-124.00788,48.49527
"3431","0105",10,415567,5367588,1137699,384021,-124.14199,48.45577
"3431","0106",10,405055,5376396,1126810,392374,-124.28613,48.53349
"3431","0107",10,439022,5363424,1161363,380837,-123.82419,48.42101
"3431","0109",10,415453,5372080,1137401,388496,-124.14442,48.49615
"3431","0110",10,412936,5370821,1134931,387137,-124.17824,48.48448
"3431","0111",10,422972,5373064,1144890,389788,-124.04285,48.50597
"3431","0112",10,423372,5365869,1145587,382628,-124.03612,48.4413
"3431","0113",10,417634,5374583,1139481,391083,-124.11542,48.51895
"3431","0114",10,431703,5360040,1154173,377159,-123.92253,48.38982
"3431","0115",10,427751,5362891,1150096,379839,-123.97641,48.41503
"3431","0116",10,437174,5367096,1159360,384423,-123.84971,48.45386
"3431","0117",10,409186,5372338,1131113,388496,-124.2293,48.4976
"3431","0118",10,425537,5365181,1147784,382031,-124.00673,48.43537
"3431","0119",10,411253,5376640,1133007,392872,-124.20224,48.53659
"3431","0120",10,428680,5366446,1150880,383423,-123.96446,48.44711
"3431","0121",10,435295,5367553,1157459,384801,-123.87519,48.45778
"3431","0122",10,420479,5375461,1142295,392076,-124.07705,48.52722
"3431","0123",10,438595,5360351,1161063,377755,-123.8295,48.39333
"3431","0124",10,419640,5369907,1141683,386501,-124.08735,48.47715
"3431","0125",10,414284,5377797,1135994,394151,-124.16143,48.54742
"3431","0126",10,412948,5371124,1134931,387440,-124.17813,48.48721
"3431","0127",10,423334,5365176,1145578,381935,-124.03651,48.43506
"3431","0128",10,442191,5362602,1164572,380150,-123.78123,48.41392
"3431","0129",10,417508,5366020,1139708,382537,-124.11542,48.44192
"3431","0130",10,428013,5362386,1150379,379347,-123.97279,48.41052
"3432","0001",9,289749,5880019,589874,908969,-132.1354,53.02832
"3432","0002",,,,,,0,0
"3432","0003",,,,,,0,0
"3432","0004",8,692787,5883743,591124,913340,-132.12243,53.06833
"3432","0005",9,289080,5880795,589241,909774,-132.14586,53.03502
"3432","0006",,,,,,0,0
"3432","0007",8,699889,5885281,598345,913974,-132.01563,53.07953
"3432","0008",9,292617,5887525,593056,916363,-132.09753,53.09682
"3432","0009",9,299336,5883207,599565,911753,-131.99464,53.06062
"3432","0010",8,693425,5887885,592279,917379,-132.11043,53.10529
"3432","0011",9,288261,5881894,588472,910910,-132.15878,53.04457
"3432","0012",8,695696,5885837,594267,915056,-132.0778,53.08608
"3432","0013",9,293986,5878548,594033,907315,-132.07137,53.01676
"3432","0014",8,698762,5890018,597829,918826,-132.0295,53.12247
"3432","0015",8,697156,5883941,595472,912986,-132.05719,53.06851
"3432","0016",9,288882,5881562,589077,910551,-132.14931,53.04183
"3432","0017",,,,,,0,0
"3432","0018",8,698553,5888019,597370,916865,-132.03385,53.10461
"3432","0019",8,699754,5882548,597866,911273,-132.01934,53.05504
"3432","0021",8,699093,5860034,594368,888970,-132.04302,52.85317
"3432","0022",9,305368,5861837,604653,890096,-131.8919,52.87099
"3432","0023",8,697567,5860349,592898,889476,-132.06546,52.85656
"3432","0024",9,312796,5856934,611845,884869,-131.77886,52.8296
"3432","0025",9,297566,5859385,596771,887974,-132.00614,52.8461
"3432","0026",9,299294,5868171,598874,896698,-131.98592,52.92563
"3432","0027",,,,,,0,0
"3432","0028",,,,,,0,0
"3432","0029",9,308022,5860767,607252,888911,-131.85189,52.86233
"3432","0030",9,303074,5843494,601573,871827,-131.9149,52.70547
"3432","0031",9,306733,5847254,605383,875435,-131.86302,52.74055
"3432","0032",9,303783,5844292,602314,872595,-131.9049,52.71289
"3432","0033",9,300567,5861614,599859,890077,-131.96299,52.86723
"3432","0034",,,,,,0,0
"3432","0035",9,301350,5862349,600671,890780,-131.95183,52.87412
"3432","0036",9,303621,5863165,602970,891500,-131.91861,52.88228
"3432","0037",9,313533,5858904,612664,886810,-131.76907,52.84754
"3432","0038",,,,,,0,0
"3432","0039",8,698619,5862899,594261,891879,-132.0483,52.87907
"3432","0041",9,304840,5846679,603471,874940,-131.89069,52.73471
"3432","0042",9,302382,5857181,601476,885561,-131.93338,52.8281
"3432","0043",8,700510,5871011,597157,899706,-132.01523,52.95119
"3432","0044",8,692574,5850840,586756,880651,-132.14513,52.773
"3432","0045",9,300643,5864710,600068,893174,-131.96377,52.89505
"3432","0046",9,320622,5856870,619642,884471,-131.6628,52.83169
"3432","0047",,,,,,0,0
"3432","0048",,,,,,0,0
"3432","0049",9,298466,5850077,597265,878615,-131.98705,52.76287
"3432","0050",9,303402,5843502,601900,871821,-131.91006,52.70567
"3432","0052",9,305191,5863829,604563,892098,-131.89572,52.88881
"3432","0053",,,,,,0,0
"3432","0054",9,311826,5856502,610859,884478,-131.793,52.82538
"3432","0055",8,697118,5866753,593262,895900,-132.06824,52.91422
"3432","0056",9,304011,5854320,602976,882627,-131.90751,52.80301
"3432","0057",9,300331,5870632,600014,899118,-131.97203,52.9481
"3432","0059",,,,,,0,0
"3432","0060",8,694799,5851920,589094,881444,-132.11155,52.78189
"3432","0061",9,305454,5851103,604275,879344,-131.88422,52.77465
"3432","0062",8,693449,5852841,587875,882530,-132.13098,52.79065
"3432","0063",8,699568,5847347,593237,876296,-132.04371,52.73909
"3432","0064",9,303679,5845721,602272,874031,-131.90729,52.72569
"3432","0065",9,316011,5856980,615051,884778,-131.73123,52.83112
"3432","0066",9,312518,5857999,611614,885948,-131.78359,52.83907
"3432","0067",,,,,,0,0
"3432","0068",,,,,,0,0
"3432","0069",9,306360,5859832,605555,888046,-131.87599,52.85335
"3432","0070",9,305367,5859810,604565,888066,-131.8907,52.85279
"3432","0071",9,304983,5864229,604373,892508,-131.89905,52.89233
"3432","0072",,,,,,0,0
"3432","0073",9,300981,5845414,599570,873839,-131.947,52.72195
"3432","0074",,,,,,0,0
"3432","0075",9,316006,5857070,615050,884868,-131.73135,52.83192
"3432","0076",9,299111,5849191,597870,877700,-131.97695,52.75516
"3432","0077",9,304254,5857670,603363,885971,-131.90592,52.83318
"3432","0078",9,298684,5865226,598138,893775,-131.99317,52.89896
"3432","0079",8,697883,5863920,593662,892987,-132.0586,52.88851
"3433","0001",9,689172,5595188,976327,607036,-126.33369,50.47811
"3433","0002",9,686563,5595382,973729,607336,-126.37033,50.48069
"3433","0003",9,683636,5593562,970732,605636,-126.41243,50.46526
"3433","0004",9,689471,5595200,976626,607036,-126.32947,50.47812
"3433","0005",9,682392,5584810,969134,596938,-126.4342,50.38702
"3433","0006",9,689379,5590095,976327,601937,-126.33335,50.43229
"3433","0007",9,681797,5584686,968535,596838,-126.44262,50.38609
"3433","0008",9,679446,5588391,966338,600637,-126.47388,50.4201
"3433","0009",9,681026,5591356,968036,603537,-126.45024,50.44626
"3433","0010",9,675593,5592134,962642,604536,-126.52632,50.4549
"3433","0011",9,680620,5589039,967536,601237,-126.45707,50.42556
"3433","0012",9,679760,5590504,966737,602737,-126.46846,50.43899
"3433","0013",9,677508,5594213,964639,606536,-126.49838,50.473
"3433","0014",9,689527,5588901,976426,600737,-126.33187,50.42152
"3433","0015",9,689735,5588709,976626,600537,-126.32905,50.41973
"3433","0016",9,677728,5593722,964839,606036,-126.49551,50.46852
"3433","0017",9,680272,5590225,967237,602437,-126.46139,50.43633
"3433","0018",9,677054,5593094,964140,605436,-126.5053,50.46308
"3433","0019",9,678160,5592939,965238,605236,-126.48981,50.46136
"3433","0020",9,682234,5588704,969135,600837,-126.43452,50.42206
"3433","0021",9,686946,5590896,973930,602836,-126.36717,50.44026
"3433","0022",9,680926,5591351,967936,603536,-126.45164,50.44624
"3433","0023",9,686414,5591675,973430,603637,-126.37427,50.44744
"3433","0024",9,679051,5593175,966138,605436,-126.47715,50.46321
"3433","0025",9,678340,5588546,965239,600837,-126.48937,50.42183
"3433","0026",9,684164,5592884,971232,604937,-126.40533,50.45901
"3434","0001",10,327817,5621705,1039557,634241,-125.43939,50.7216
"3434","0002",10,333152,5622487,1044852,635242,-125.36423,50.73019
"3434","0003",10,327384,5628227,1038858,640746,-125.44858,50.78008
"3434","0004",10,312388,5604027,1024872,615936,-125.64879,50.55802
"3434","0005",10,313248,5605493,1025671,617437,-125.6374,50.57147
"3434","0006",10,314416,5607146,1026770,619137,-125.62175,50.58669
"3434","0007",10,314985,5608824,1027270,620838,-125.61455,50.60194
"3434","0008",10,312245,5610336,1024473,622238,-125.65399,50.61465
"3434","0009",10,312820,5609712,1025072,621638,-125.64556,50.60923
"3434","0010",10,313996,5611565,1026171,623538,-125.62989,50.62625
"3434","0011",10,314636,5612539,1026770,624538,-125.62134,50.63521
"3434","0012",10,311956,5613049,1024074,624939,-125.65945,50.63893
"3434","0013",10,329378,5620741,1041155,633341,-125.41685,50.7134
"3434","0014",10,330438,5622198,1042154,634842,-125.40252,50.72681
"3434","0015",10,321194,5623677,1032864,635943,-125.53408,50.73732
"3434","0016",10,334253,5624943,1045850,637743,-125.34975,50.75257
"3434","0017",10,319037,5624766,1030666,636943,-125.56516,50.74643
"3434","0018",10,334856,5625019,1046449,637843,-125.34125,50.75342
"3434","0019",10,328297,5626088,1039857,638644,-125.43464,50.76113
"3434","0020",10,341928,5631532,1053243,644647,-125.24387,50.81392
"3434","0021",10,323422,5621885,1035162,634242,-125.50167,50.72191
"3434","0022",10,314424,5607346,1026770,619337,-125.62173,50.58848
"3434","0023",10,333101,5623690,1044752,636443,-125.36549,50.74099
"3434","0024",10,337537,5624508,1049147,637442,-125.30304,50.74959
"3434","0025",10,327061,5625238,1038658,637743,-125.45175,50.75312
"3434","0026",10,325412,5626506,1036960,638944,-125.4757,50.76402
"3434","0027",10,326244,5627273,1037759,639745,-125.46428,50.77116
"3434","0028",10,327879,5632088,1039195,644627,-125.44336,50.81491
"3434","0029",10,326897,5633450,1038159,645949,-125.45793,50.82685
"3434","0030",10,310826,5614796,1022875,626640,-125.6763,50.65426
"3434","0031",10,332169,5622928,1043852,635642,-125.37835,50.73386
"3434","0032",10,325318,5624209,1036960,636643,-125.47594,50.74335
"3434","0033",10,339388,5625733,1050945,638743,-125.27736,50.76111
"3434","0034",10,326099,5626178,1037659,638644,-125.46582,50.76128
"3434","0035",10,320913,5626590,1032465,638844,-125.53947,50.7634
"3434","0036",10,329174,5627953,1040657,640545,-125.42307,50.77814
"3434","0037",10,333659,5637275,1044752,650052,-125.36376,50.86321
"3434","0038",10,326181,5640384,1037160,652855,-125.47139,50.88894
"3434","0039",10,323875,5623167,1035562,635542,-125.49588,50.73356
"3434","0040",10,324083,5623359,1035761,635743,-125.49303,50.73535
"3434","0041",10,318526,5624487,1030168,636644,-125.57224,50.74377
"3434","0042",10,329120,5626655,1040656,639245,-125.42324,50.76647
"3434","0043",10,323560,5632586,1034863,644948,-125.50485,50.81808
"3434","0044",10,327097,5633441,1038359,645948,-125.45509,50.82683
"3434","0045",10,326339,5634473,1037560,646949,-125.46633,50.83588
"3434","0046",10,327426,5621921,1039158,634441,-125.44502,50.72343
"3434","0047",10,328628,5621972,1040356,634541,-125.42803,50.72424
"3434","0048",10,327948,5624765,1039563,637307,-125.43896,50.74914
"3434","0049",10,322770,5625514,1034363,637844,-125.51265,50.75431
"3434","0050",10,318367,5625494,1029968,637644,-125.57499,50.75277
"3434","0051",10,318695,5626181,1030267,638345,-125.57069,50.75905
"3434","0052",10,329241,5627150,1040756,639745,-125.42176,50.77095
"3434","0053",10,327188,5628335,1038658,640846,-125.45141,50.78099
"3434","0054",10,324583,5633144,1035861,645548,-125.49062,50.82341
"3434","0055",10,326748,5639560,1037760,652054,-125.46294,50.88171
"3434","0056",10,331295,5635771,1042454,648450,-125.39662,50.849
"3434","0057",10,331720,5636354,1042855,649051,-125.39085,50.85437
"3434","0058",10,333875,5637666,1044952,650452,-125.36086,50.86678
"3434","0059",10,312468,5608426,1024773,620338,-125.64988,50.59757
"3434","0060",10,315784,5613693,1027870,625739,-125.60569,50.64594
"3434","0061",10,333515,5626474,1045051,639244,-125.36089,50.76612
"3434","0062",10,336145,5627167,1047648,640044,-125.32394,50.77309
"3434","0063",10,326992,5628443,1038458,640946,-125.45423,50.7819
"3434","0064",10,325975,5630486,1037359,642947,-125.46962,50.79995
"3434","0065",10,341012,5631169,1052344,644246,-125.25669,50.8104
"3434","0066",10,327647,5632218,1038958,644748,-125.44672,50.81601
"3434","0067",10,324768,5637640,1035862,650052,-125.49014,50.86385
"3434","0068",10,327410,5638632,1038459,651153,-125.4531,50.87357
"3434","0069",10,311842,5605350,1024273,617237,-125.65716,50.56973
"3434","0070",10,331789,5618541,1043652,631240,-125.38173,50.69434
"3434","0071",10,336021,5626572,1047549,639444,-125.32543,50.76771
"3434","0072",10,337938,5629394,1049347,642345,-125.29952,50.7936
"3434","0073",10,338869,5630157,1050245,643146,-125.28666,50.80072
"3434","0074",10,344437,5631729,1055740,644947,-125.20836,50.81637
"3471","0001",9,643375,5581514,930029,595235,-126.98392,50.3682
"3471","0002",9,661202,5569845,947360,582842,-126.73841,50.25873
"3471","0003",9,663425,5561937,949258,574847,-126.71067,50.18705
"3471","0004",9,699200,5541394,984168,552870,-126.22078,49.99156
"3471","0005",9,680566,5569485,966688,581694,-126.46719,50.24989
"3471","0007",9,661970,5570626,948159,583591,-126.72732,50.26554
"3471","0008",9,645650,5600359,933074,613984,-126.94462,50.53702
"3471","0009",9,691688,5561536,977476,573299,-126.31537,50.17498
"3471","0010",9,661826,5569271,947960,582242,-126.72991,50.2534
"3471","0011",9,645390,5588446,932326,602083,-126.95292,50.43001
"3471","0012",9,644309,5570953,930529,584640,-126.97483,50.27306
"3471","0014",9,669540,5572586,955801,585242,-126.62031,50.28103
"3471","0015",9,649794,5567628,935873,581092,-126.89922,50.24181
"3471","0016",9,648017,5585354,934823,598884,-126.91718,50.40157
"3471","0017",9,641342,5601732,928828,615533,-127.00485,50.55041
"3471","0018",9,688969,5548428,974230,560311,-126.3599,50.05809
"3471","0019",9,650218,5573145,936522,586589,-126.89109,50.29128
"3471","0020",9,669478,5561834,955301,574498,-126.62599,50.18443
"3471","0022",9,677098,5560094,962843,572449,-126.52016,50.16656
"3471","0023",9,687375,5537168,972183,549124,-126.38763,49.95742
"3471","0024",9,672295,5558950,957998,571501,-126.58788,50.1577
"3471","0025",9,686239,5567666,972281,579646,-126.3886,50.23179
"3471","0026",9,689624,5560653,975379,572500,-126.34468,50.16771
"3471","0027",9,666298,5571154,952504,583942,-126.66641,50.26908
"3471","0029",9,686554,5547581,971783,559562,-126.39401,50.05124
"3471","0030",9,677922,5558278,963592,570601,-126.50949,50.15
"3471","0031",9,700082,5536881,984868,548325,-126.21083,49.95072
"3471","0032",9,680812,5558496,966488,570701,-126.46898,50.15108
"3471","0035",9,685400,5543986,970485,556016,-126.41185,50.01929
"3471","0036",9,695498,5550142,980822,561760,-126.26791,50.07138
"3471","0037",9,635650,5584546,922437,598584,-127.09138,50.39729
"3471","0038",9,690467,5545990,975628,557814,-126.3402,50.0357
"3471","0039",9,657994,5571264,944213,584391,-126.7828,50.27235
"3471","0040",9,683187,5552943,968636,565056,-126.43843,50.10046
"3471","0041",9,647771,5584044,934524,597585,-126.92115,50.38986
"3471","0043",9,677923,5574227,964241,586541,-126.50199,50.2933
"3471","0044",9,688098,5532898,972733,544829,-126.37964,49.91883
"3471","0045",9,637623,5596128,924884,610083,-127.05938,50.50094
"3471","0046",9,639375,5583949,926134,597834,-127.03922,50.39105
"3471","0048",9,646507,5585592,933325,599184,-126.93831,50.40409
"3471","0049",9,692926,5543290,977976,555017,-126.30726,50.01066
"3471","0050",9,652774,5585200,939568,598535,-126.85035,50.39896
"3471","0053",9,651467,5574396,937821,587788,-126.87307,50.3022
"3471","0054",9,694657,5552408,980073,564058,-126.2785,50.09201
"3471","0055",9,691352,5557474,976976,569253,-126.32211,50.13859
"3471","0057",9,634263,5580588,920889,594684,-127.1123,50.36204
"3471","0058",9,678438,5568948,964541,581244,-126.49726,50.24572
"3471","0059",9,638676,5598472,926032,612383,-127.04367,50.52175
"3471","0060",9,683452,5550104,968786,562208,-126.43609,50.07487
"3471","0061",9,641609,5598892,928978,612683,-127.00217,50.52483
"3471","0062",9,637694,5579830,924285,593785,-127.06437,50.35443
"3471","0063",9,671075,5580298,957648,592888,-126.59529,50.34988
"3471","0064",9,697453,5538874,982321,550422,-126.24642,49.9695
"3471","0065",9,684322,5547140,969535,559211,-126.42537,50.04797
"3471","0066",9,641976,5586356,928830,600134,-127.00175,50.41207
"3471","0067",9,680114,5547370,965340,559612,-126.48398,50.05133
"3471","0068",9,667081,5580289,953658,593042,-126.65139,50.35095
"3471","0069",9,653535,5578831,940068,592137,-126.84225,50.34153
"3471","0071",9,678457,5561100,964241,573399,-126.50069,50.17519
"3471","0072",9,671319,5547312,956551,559910,-126.60674,50.0534
"3471","0073",9,642744,5572538,929031,586288,-126.99618,50.28768
"3471","0077",9,646671,5574300,933026,587889,-126.94041,50.30256
"3471","0080",9,693892,5544129,978975,555816,-126.29337,50.01788
"3471","0081",9,647210,5601324,934672,614884,-126.92223,50.5453
"3471","0082",9,645407,5596548,932675,610183,-126.94953,50.50283
"3471","0083",9,689231,5534544,973931,546428,-126.36308,49.93326
"3471","0085",9,676481,5548222,961745,560610,-126.53428,50.06007
"3471","0087",9,678009,5538888,962894,551222,-126.51728,49.97575
"3471","0088",9,648043,5598107,935372,611634,-126.91176,50.51618
"3471","0089",9,670098,5580958,956699,593587,-126.60871,50.35609
"3471","0090",9,687188,5552906,972632,564857,-126.38256,50.09888
"3471","0092",9,691728,5546940,976927,558712,-126.32213,50.04383
"3471","0096",9,676291,5566411,962293,578795,-126.52853,50.22356
"3471","0097",9,644292,5596902,931576,610583,-126.96511,50.50629
"3471","0098",9,664727,5556991,950358,569851,-126.69457,50.14225
"3471","0100",9,654146,5572456,940418,585740,-126.83627,50.28408
"3471","0101",9,648607,5564880,934575,578393,-126.91693,50.21741
"3471","0102",9,672695,5552817,958149,565356,-126.58505,50.10248
"3471","0103",9,637720,5577981,924235,591935,-127.06468,50.3378
"3471","0104",9,641482,5584986,928281,598784,-127.0092,50.39987
"4561","0002",10,317432,5678376,1026873,690498,-125.61481,51.22752
"4561","0003",10,319618,5670678,1029369,682887,-125.57968,51.15907
"4561","0004",10,311683,5689525,1020679,701416,-125.70293,51.3258
"4561","0005",10,320951,5590775,1033962,603036,-125.52167,50.44164
"4561","0006",10,312115,5692212,1021000,704122,-125.69816,51.35007
"4561","0007",10,320961,5674127,1030568,686393,-125.56221,51.19048
"4561","0008",10,318846,5681121,1028171,693303,-125.59597,51.25264
"4561","0009",10,322239,5588022,1035360,600337,-125.50225,50.4173
"4561","0010",10,315135,5656651,1025469,668672,-125.63654,51.03163
"4561","0011",10,316842,5690815,1025774,702919,-125.62963,51.33907
"4561","0012",10,318194,5586765,1031371,598916,-125.55852,50.40477
"4561","0013",10,334593,5594314,1047442,607131,-125.33128,50.47745
"4561","0014",10,331114,5597370,1043843,610044,-125.38165,50.50392
"4561","0015",10,330727,5597477,1043452,610135,-125.38715,50.50476
"4561","0016",10,334782,5598812,1047447,611635,-125.33061,50.51791
"4561","0017",10,322568,5640131,1033564,652454,-125.52258,50.88557
"4561","0018",10,310485,5679863,1019880,691701,-125.71497,51.23862
"4561","0019",10,327734,5605002,1040156,617536,-125.4328,50.5715
"4561","0020",10,330061,5598305,1042753,610936,-125.39691,50.51201
"4561","0021",10,305485,5626426,1017069,638051,-125.75791,50.75697
"4561","0022",10,322567,5642533,1033465,654856,-125.52376,50.90715
"4561","0023",10,312276,5658502,1022540,670407,-125.67822,51.04734
"4561","0024",10,323500,5601774,1036060,614136,-125.491,50.54124
"4561","0025",10,306906,5685286,1016086,696979,-125.76912,51.28612
"4561","0026",10,314563,5684100,1023775,696107,-125.65883,51.27802
"4561","0027",10,314204,5685012,1023380,697005,-125.66443,51.28609
"4561","0029",10,306896,5685116,1016083,696809,-125.76917,51.2846
"4561","0031",10,316440,5698671,1025050,710763,-125.63946,51.40951
"4561","0032",10,317348,5586249,1030548,598365,-125.57015,50.39986
"4561","0034",10,330792,5599075,1043452,611735,-125.38695,50.51914
"4561","0035",10,311385,5692040,1020279,703920,-125.70853,51.34829
"4561","0036",10,333848,5663787,1043854,676578,-125.37318,51.10146
"4561","0037",10,337409,5597004,1050144,609935,-125.2928,50.50241
"4561","0038",10,311234,5681033,1020579,692902,-125.70488,51.24937
"4561","0039",10,340552,5600476,1053141,613535,-125.25,50.53447
"4561","0040",10,325161,5600806,1037758,613236,-125.46713,50.53304
"4561","0041",10,313152,5676675,1022671,688621,-125.67516,51.21086
"4561","0042",10,330285,5603797,1042753,616436,-125.39625,50.56143
"4561","0043",10,316296,5650696,1026872,662764,-125.61697,50.97852
"4561","0044",10,315944,5671139,1025684,683198,-125.63239,51.16204
"4561","0045",10,315150,5688487,1024181,700520,-125.65269,51.31761
"4561","0046",10,337259,5593517,1050137,606443,-125.29339,50.47103
"4561","0048",10,310297,5680171,1019679,692001,-125.71784,51.24132
"4561","0049",10,305067,5628138,1016583,639746,-125.76472,50.77221
"4561","0050",10,307401,5633847,1018680,645550,-125.73466,50.82427
"4561","0051",10,315592,5677438,1025075,689485,-125.64065,51.21851
"4561","0052",10,301783,5689831,1010789,701316,-125.84501,51.32518
"4561","0053",10,322115,5602130,1034662,614436,-125.5107,50.54402
"4561","0054",10,321210,5660704,1031367,672975,-125.55198,51.06997
"4561","0055",10,320336,5590400,1033363,602637,-125.53014,50.43809
"4561","0056",10,318071,5681454,1027384,693604,-125.60724,51.25538
"4561","0057",10,308223,5622106,1019979,633843,-125.71687,50.71907
"4561","0058",10,323526,5641388,1034469,653750,-125.50958,50.89715
"4561","0059",10,306101,5685249,1015285,696909,-125.78062,51.28552
"4561","0060",10,340362,5598283,1053041,611335,-125.25174,50.51472
"4561","0061",10,329819,5598515,1042503,611136,-125.40041,50.51383
"4561","0062",10,322373,5698697,1030969,711033,-125.55424,51.41163
"4561","0063",10,312008,5687709,1021078,699613,-125.69731,51.3096
"4561","0064",10,315292,5682260,1024578,694296,-125.64743,51.26172
"4561","0065",10,306249,5622787,1017980,634443,-125.74517,50.72453
"4561","0066",10,316587,5691926,1025474,704020,-125.63386,51.34897
"4561","0067",10,333690,5596556,1046448,609335,-125.345,50.49734
"4561","0068",10,330926,5602602,1043441,615267,-125.38668,50.55087
"4561","0069",10,318506,5668017,1028369,680180,-125.59421,51.13482
"4561","0070",10,330087,5601404,1042653,614035,-125.39795,50.53986
"4561","0071",10,337651,5595594,1050444,608535,-125.28877,50.4898
"4561","0072",10,312645,5695893,1021378,707827,-125.69249,51.38331
"4561","0073",10,316775,5691618,1025674,703720,-125.63101,51.34627
"4561","0074",10,303464,5628103,1014984,639645,-125.78741,50.77134
"4561","0075",10,315711,5665734,1025673,677781,-125.63295,51.11341
"4561","0076",10,315327,5671161,1025067,683194,-125.64123,51.16204
"4561","0077",10,336761,5595830,1049545,608735,-125.30141,50.49168
"4561","0078",10,309617,5683102,1018881,694906,-125.72912,51.26742
"4561","0079",10,316499,5692230,1025374,704321,-125.63527,51.35167
"4561","0080",10,321406,5667902,1031268,680184,-125.55275,51.1347
"4561","0081",10,314970,5693995,1023776,706024,-125.65812,51.36703
"4561","0082",10,329329,5597534,1042053,610135,-125.40688,50.50487
"4561","0084",10,322438,5641927,1033361,654245,-125.5253,50.90167
"4561","0085",10,305254,5681680,1014586,693304,-125.79081,51.25317
"4561","0086",10,304599,5687597,1013690,699197,-125.80342,51.3061
"4561","0087",10,323438,5676011,1032963,688379,-125.52772,51.20817
"4561","0088",10,321740,5697922,1030369,710231,-125.56295,51.40447
"4561","0089",10,317253,5693501,1026074,705623,-125.62511,51.36333
"4561","0090",10,329606,5662861,1039658,675478,-125.43328,51.09191
"4741","0003",10,541273,6152400,1230105,1174759,-122.34637,55.51593
"4741","0008",10,571125,6128484,1260876,1152046,-121.87979,55.29763
"4741","0009",10,531698,6213985,1217950,1236062,-122.49084,56.06998
"4741","0010",10,580307,6147028,1269245,1171013,-121.72988,55.46281
"4741","0011",10,554278,6156560,1242894,1179474,-122.13962,55.55204
"4741","0016",10,579085,6190883,1266175,1214903,-121.73658,55.85697
"4741","0018",10,574878,6157791,1263378,1181571,-121.81282,55.56037
"4741","0019",10,569702,6189381,1256884,1213006,-121.88682,55.84493
"4741","0020",10,569627,6152594,1258363,1176143,-121.89736,55.51445
"4741","0022",10,625186,6103226,1315829,1128998,-121.03995,55.06002
"4741","0024",10,620943,6110309,1311301,1135918,-121.10333,55.12468
"4741","0028",10,602296,6185087,1289560,1210065,-121.36811,55.80056
"4741","0030",10,591388,6135937,1280759,1160363,-121.55833,55.36124
"4741","0032",10,580895,6150823,1269670,1174841,-121.71949,55.49681
"4741","0034",10,576563,6143184,1265675,1167005,-121.79014,55.42888
"4741","0035",10,529223,6215468,1215419,1237443,-122.53043,56.08346
"4741","0039",10,538685,6197710,1225606,1220050,-122.38095,55.92324
"4741","0040",10,581693,6212502,1267865,1236671,-121.68837,56.05074
"4741","0041",10,532067,6195185,1219114,1217242,-122.48715,55.90104
"4741","0045",10,524625,6189889,1211918,1211622,-122.60665,55.85389
"4741","0052",10,576949,6157000,1265476,1180865,-121.78021,55.55294
"4741","0054",10,528663,6190317,1215926,1212221,-122.54211,55.85752
"4741","0055",10,607015,6104999,1297644,1130016,-121.32363,55.0802
"4741","0056",10,516887,6182207,1204529,1203599,-122.73073,55.78521
"4741","0057",10,620841,6114247,1311033,1139860,-121.10325,55.16008
"4741","0067",10,571979,6117919,1262175,1141495,-121.86904,55.20259
"4741","0068",10,574131,6194597,1261079,1218417,-121.81469,55.89112
"4741","0070",10,560598,6116111,1250907,1139206,-122.04822,55.18787
"4741","0079",10,532556,6194467,1219632,1216543,-122.47942,55.89456
"4741","0083",10,589411,6150753,1278163,1175127,-121.58474,55.4947
"4741","0084",10,575139,6150861,1263931,1174638,-121.81056,55.49807
"4741","0086",10,590649,6137368,1279962,1161766,-121.56952,55.37423
"4741","0092",10,570798,6155656,1259401,1179261,-121.87804,55.5418
"4741","0094",10,542976,6234478,1228330,1257065,-122.30638,56.25321
"4741","0097",10,584609,6129611,1274269,1153741,-121.66715,55.30563
"4741","0099",10,519746,6214548,1206008,1236123,-122.68278,56.07568
"4741","0100",10,593928,6151152,1282649,1175715,-121.51314,55.49743
"4741","0103",10,564780,6156120,1253382,1179473,-121.97328,55.5468
"4741","0104",10,572152,6140766,1261380,1164397,-121.86046,55.40782
"4741","0106",10,533284,6216675,1219418,1238823,-122.46502,56.09404
"4741","0110",10,571750,6148011,1260673,1171640,-121.86494,55.47297
