mukey,ssurgo_si_ft,ssurgo_si_base,n_components,ssurgo_si_m
56199,57.5,,2,17.526
3422905,41.6666666666667,,1,12.7
3441458,56.75,,1,17.2974
2433170,98.7123287671233,,2,30.0875178082192
565931,63.3333333333333,,1,19.304
705274,72.5,,1,22.098
57474,78.2615384615385,,5,23.8541169230769
117681,73.5834932821497,,5,22.4282487523992
111407,88.25,,1,26.8986
111791,92.3636363636364,,2,28.1524363636364
3422930,41.6666666666667,,1,12.7
120900,87.7348066298343,,5,26.7415690607735
581991,67.7926829268293,,3,20.6632097560976
566590,39.85,,3,12.14628
465250,76.5,,1,23.3172
2535870,48.8703703703704,,4,14.8956888888889
3050325,75.1375,,2,22.90191
2433448,66.9285714285714,,3,20.3998285714286
2934330,65,,1,19.812
2973904,76.4805194805195,,3,23.3112623376623
117684,70.532637075718,,4,21.4983477806789
1472829,73,,1,22.2504
2454982,78.2010309278351,,2,23.8356742268041
116202,93.572972972973,,3,28.5210421621622
56195,57.5,,1,17.526
2388461,74.0862068965517,,2,22.581475862069
2420742,76.2564102564103,,2,23.2429538461539
57463,73.1081081081081,,3,22.2833513513514
113156,88.25,,1,26.8986
2973889,75.1375,,2,22.90191
119314,83.8484848484849,,3,25.5570181818182
113150,95.0545454545455,,2,28.9726254545455
111436,86,,1,26.2128
566416,54.2857142857143,,3,16.5462857142857
2862032,81,,2,24.6888
571776,60.25,,1,18.3642
111783,72.377358490566,,3,22.0606188679245
2934407,63.5,,1,19.3548
2389956,84.25,,1,25.6794
2804486,74.5767441860465,,4,22.730991627907
113163,87.8913043478261,,2,26.7892695652174
2893791,92.1495327102804,,4,28.0871775700935
581973,65,,1,19.812
122319,74.5,,1,22.7076
2804537,44.7560975609756,,2,13.6416585365854
120015,78.3,,1,23.86584
811421,93.572972972973,,3,28.5210421621622
1015699,96.1666666666667,,1,29.3116
2420765,93.5,,1,28.4988
2770069,65,,2,19.812
582012,74.5,,1,22.7076
571779,55.8589743589744,,3,17.0258153846154
1445077,94.8529411764706,,3,28.9111764705882
2534810,59.8,,2,18.22704
811390,72.377358490566,,3,22.0606188679245
2433570,65.1428571428571,,2,19.8555428571429
112155,77.75,,1,23.6982
2433004,66.0439560439561,,2,20.1301978021978
564568,67.3782383419689,,4,20.5368870466321
115937,86,,1,26.2128
507708,,,4,
507771,,,2,
112327,75.2191780821918,,3,22.9268054794521
116216,92.3636363636364,,2,28.1524363636364
2455013,79.3333333333333,,1,24.1808
112349,77.3076923076923,,3,23.5633846153846
2804542,60.0526315789474,,2,18.3040421052632
2934262,75,,1,22.86
566579,53.6363636363636,,2,16.3483636363636
2934433,65,,1,19.812
2770115,55,,1,16.764
565955,76.4912280701755,,2,23.3145263157895
565023,55.8589743589744,,3,17.0258153846154
2389017,66,,1,20.1168
1485728,75.8102564102564,,3,23.1069661538462
119606,64.119298245614,,2,19.5435621052632
2804520,60.7088607594937,,3,18.5040607594937
114246,73.0034246575343,,3,22.2514438356164
114090,75.0753424657534,,2,22.8829643835616
119318,75.8157894736842,,3,23.108652631579
465199,125,,1,38.1
507793,,,3,
565936,55.4615384615385,,2,16.9046769230769
1427745,73.7777777777778,,2,22.4874666666667
3422967,41.6666666666667,,1,12.7
507801,,,2,
705264,94.0693069306931,,5,28.6723247524753
119563,73,,1,22.2504
2721400,63.3768115942029,,3,19.317252173913
111122,95,,1,28.956
56463,72.5,,1,22.098
2453654,17.2647058823529,,2,5.26228235294118
2420743,75,,1,22.86
2439295,70,,1,21.336
566404,60.9565217391304,,5,18.579547826087
565131,45.125,,2,13.7541
1723025,93.6331658291457,,3,28.5393889447236
507825,75.2,,5,22.92096
2450740,71.6351931330472,,2,21.8344068669528
117434,66.0322580645161,,3,20.1266322580645
122345,74.795918367347,,2,22.7977959183674
2934410,47.5,,1,14.478
117695,66.8181818181818,,3,20.3661818181818
3050335,76.5625,,2,23.33625
2534426,53.3125,,3,16.24965
2973940,65.0169491525424,,2,19.8171661016949
507710,,,3,
120844,86.1089108910891,,2,26.245996039604
2934327,65,,1,19.812
2389940,70.3333333333333,,1,21.4376
705256,75,,1,22.86
2390238,60,,1,18.288
565046,60.0526315789474,,2,18.3040421052632
565924,80,,1,24.384
521243,86.0147058823529,,2,26.2172823529412
115253,107,,1,32.6136
113157,88.25,,1,26.8986
2856287,77.5,,1,23.622
57994,20,,1,6.096
695377,83,,1,25.2984
2389957,83.2815789473684,,3,25.3842252631579
566402,46.25,,1,14.097
571849,60,,4,18.288
808608,60.7118644067797,,2,18.5049762711864
116224,86.25,,1,26.289
465271,67.5,,1,20.574
519196,78.1066666666667,,2,23.806912
615937,58.4,,1,17.80032
56461,64.1388888888889,,2,19.5495333333333
2433188,67,,1,20.4216
2934326,65,,1,19.812
2934389,67.5,,1,20.574
2455043,76.0668449197861,,4,23.1851743315508
111443,87,,1,26.5176
1472831,74,,1,22.5552
521259,76.0869565217391,,2,23.1913043478261
112584,75.3805970149254,,4,22.9760059701493
2535954,58.4827586206897,,5,17.8255448275862
2433082,75.8333333333333,,1,23.114
3050324,75.1375,,2,22.90191
2439332,76.0211764705882,,4,23.1712545882353
112767,74.1666666666667,,3,22.606
582048,80.109375,,2,24.4173375
127550,88.3333333333333,,2,26.924
56192,75,,2,22.86
113037,82.2352941176471,,2,25.0653176470588
465186,41.6666666666667,,1,12.7
1914778,69.4,,1,21.15312
2387726,70.3333333333333,,1,21.4376
114028,80,,1,24.384
114129,66.8181818181818,,3,20.3661818181818
521273,53.8723404255319,,2,16.4202893617021
54505,60,,1,18.288
695368,80.3333333333333,,1,24.4856
2536603,73.6521739130435,,3,22.4491826086957
507715,,,3,
581948,78.3,,1,23.86584
2420744,73.8,,1,22.49424
811383,73,,1,22.2504
616023,23.8823529411765,,3,7.27934117647059
2390297,67,,1,20.4216
114100,73.1551724137931,,2,22.2976965517241
56227,57.5,,1,17.526
2770070,60.2941176470588,,2,18.3776470588235
56181,80,,1,24.384
507872,71.8461538461538,,3,21.8987076923077
119527,78.3,,1,23.86584
811402,90.3333333333333,,1,27.5336
507717,52,,1,15.8496
2027574,65,,1,19.812
565127,44.7560975609756,,2,13.6416585365854
122558,82.9882903981265,,2,25.294830913349
565042,55.4615384615385,,2,16.9046769230769
1723098,76.3733333333333,,2,23.278592
695342,80.5060240963856,,2,24.5382361445783
111119,95.0545454545455,,2,28.9726254545455
566581,63.75,,1,19.431
2804600,56.134328358209,,5,17.1097432835821
565119,55.4615384615385,,2,16.9046769230769
2450745,73.99,,3,22.552152
565229,51.1904761904762,,2,15.6028571428571
1472837,74.8333333333333,,1,22.8092
566005,46.8965517241379,,2,14.2940689655172
113029,90,,1,27.432
566437,65,,1,19.812
1015547,73.5,,1,22.4028
615938,58.4,,1,17.80032
1723085,89.9705882352941,,3,27.4230352941177
57421,78,,2,23.7744
2455003,73.3771043771044,,3,22.3653414141414
115941,94,,1,28.6512
114069,74.8,,1,22.79904
119610,79.4384615384615,,2,24.2128430769231
54517,70,,1,21.336
2420723,80.1428571428571,,1,24.4275428571429
2934621,40,,1,12.192
2934269,60,,1,18.288
375716,62.2857142857143,,2,18.9846857142857
56379,51.16,,4,15.593568
2934258,63.9285714285714,,2,19.4854285714286
565122,59.9380530973451,,3,18.2691185840708
114040,88,,1,26.8224
2388992,73.6,,1,22.43328
1015557,86,,1,26.2128
2027579,70.25,,2,21.4122
115261,92.5,,1,28.194
56194,57.5,,1,17.526
2770078,63.3333333333333,,1,19.304
118725,69.9371428571429,,2,21.3168411428571
2934261,62.5,,2,19.05
111451,87,,1,26.5176
120873,86.6,,1,26.39568
566566,59,,1,17.9832
507862,68.3571428571429,,2,20.8352571428571
113074,76.0211764705882,,4,23.1712545882353
2481786,74.0553935860058,,2,22.5720839650146
115926,92,,1,28.0416
2973902,77.7432432432433,,3,23.6961405405405
114035,88.25,,1,26.8986
132082,99.375,,1,30.2895
2770132,68.3333333333333,,2,20.828
56473,74,,1,22.5552
564547,74.5767441860465,,4,22.730991627907
581949,78.8333333333333,,1,24.0284
465232,41.6666666666667,,1,12.7
2934374,60,,2,18.288
2433031,62.5,,1,19.05
119472,78.3,,1,23.86584
1015579,80.3575129533679,,3,24.4929699481865
507856,,,3,
465220,75.71875,,2,23.079075
119623,70.8333333333333,,1,21.59
507808,,,1,
2770095,68.3333333333333,,1,20.828
111459,99,,1,30.1752
2536154,55.4615384615385,,2,16.9046769230769
1383682,73.0789473684211,,2,22.2744631578947
811426,99,,1,30.1752
119625,97.6,,1,29.74848
2433450,63.9468599033816,,3,19.4910028985507
111482,86.25,,1,26.289
116211,91,,1,27.7368
122390,78.5,,1,23.9268
507852,66.5384615384615,,2,20.2809230769231
2389952,73.8823529411765,,2,22.5193411764706
56187,60.6,,2,18.47088
2770098,68.3333333333333,,2,20.828
113165,90,,2,27.432
114047,87,,1,26.5176
1474205,77,,1,23.4696
2389944,69.3333333333333,,1,21.1328
1472786,78.4,,1,23.89632
2934255,62.5,,1,19.05
2390296,67,,1,20.4216
114083,93,,1,28.3464
566428,60.0526315789474,,2,18.3040421052632
3050377,78.4761904761905,,2,23.9195428571429
119978,79.3333333333333,,1,24.1808
2934268,53.5,,2,16.3068
1914809,64.6666666666667,,1,19.7104
375685,85,,1,25.908
566555,72,,1,21.9456
57499,41.9,,2,12.77112
695370,82.8014888337469,,2,25.2378937965261
113175,72,,1,21.9456
110894,80,,1,24.384
705298,73.5,,1,22.4028
112134,82.2857142857143,,2,25.0806857142857
1472838,74.8333333333333,,1,22.8092
1723066,88.75,,1,27.051
120162,99.9181818181818,,2,30.4550618181818
566457,46.25,,1,14.097
111426,82,,1,24.9936
581953,92.4615384615385,,2,28.1822769230769
114051,80.5,,1,24.5364
112763,73.1551724137931,,2,22.2976965517241
566011,45.125,,2,13.7541
3422962,41.6666666666667,,1,12.7
111405,92.2857142857143,,1,28.1286857142857
1472869,79,,1,24.0792
2934420,67.5,,1,20.574
115929,91,,1,27.7368
2770100,65,,2,19.812
507845,,,2,
2433737,67,,1,20.4216
113030,86,,1,26.2128
1723107,82.9882903981265,,2,25.294830913349
705300,73.5,,1,22.4028
3422911,41.6666666666667,,1,12.7
566455,46.25,,1,14.097
571872,67.1068548387097,,3,20.4541693548387
1914783,84.6,,1,25.78608
565215,85.5,,1,26.0604
113040,86,,1,26.2128
56462,66,,1,20.1168
375729,85,,1,25.908
111483,86.25,,1,26.289
119546,75,,1,22.86
615936,56.75,,1,17.2974
2433773,80,,1,24.384
565057,65,,1,19.812
695343,86,,1,26.2128
113031,86,,1,26.2128
111776,86,,1,26.2128
2934411,62.5,,1,19.05
566563,73.3333333333333,,1,22.352
565118,55.9090909090909,,2,17.0410909090909
1472824,82.6666666666667,,1,25.1968
2934314,75,,1,22.86
113038,81,,1,24.6888
118724,69.5,,1,21.1836
2390298,67,,1,20.4216
2433176,67,,1,20.4216
3422907,41.6666666666667,,1,12.7
114027,80,,1,24.384
566002,60,,1,18.288
3441460,58.4,,1,17.80032
2433057,73.6,,1,22.43328
2420711,75.1666666666667,,1,22.9108
2433815,66,,1,20.1168
106615,60.25,,1,18.3642
2533924,54.943894389439,,5,16.746899009901
121034,77.6648351648352,,5,23.6722417582418
2525229,78.6871508379888,,2,23.983843575419
2514884,75,,2,22.86
2534215,59.9380530973451,,3,18.2691185840708
58335,45.5,,1,13.8684
136702,69.7978723404255,,2,21.2743914893617
2514745,60,,2,18.288
532232,83.8035714285714,,2,25.5433285714286
517950,86.6666666666667,,1,26.416
2453671,30,,1,9.144
2533890,46.6073825503356,,5,14.2059302013423
1429094,48,,1,14.6304
519130,80,,1,24.384
2513090,82.7058823529412,,3,25.2087529411765
2514797,76.0046728971963,,2,23.1662242990654
119981,79.3333333333333,,1,24.1808
507208,65.9166666666667,,2,20.0914
507154,82.3518518518519,,2,25.1008444444445
2556883,63,,1,19.2024
118934,75.4383259911894,,3,22.9936017621145
517077,80.3606557377049,,2,24.4939278688525
2516625,75.8823529411765,,2,23.1289411764706
834341,62.5,,2,19.05
553012,73.1322314049587,,2,22.2907041322314
119014,79.3333333333333,,1,24.1808
2516613,76.6666666666667,,1,23.368
119315,82.9882903981265,,2,25.294830913349
500941,62.5,,1,19.05
2536156,57.2597402597403,,4,17.4527688311688
500934,70,,1,21.336
119170,75.6885964912281,,3,23.0698842105263
2453661,38.3333333333333,,2,11.684
1451418,53.9632107023411,,3,16.4479866220736
119441,75.84,,2,23.116032
834395,53.9632107023411,,3,16.4479866220736
2479404,75.4310344827586,,2,22.9913793103448
118701,78.3,,1,23.86584
2525434,80,,1,24.384
2525424,58,,1,17.6784
118829,72.9509803921569,,2,22.2354588235294
2485113,87.3333333333333,,2,26.6192
780995,81,,1,24.6888
120807,97.8088235294118,,4,29.8121294117647
122531,98.7826086956522,,5,30.1089391304348
57568,61.1538461538462,,2,18.6396923076923
121487,72.8676470588235,,3,22.2100588235294
517116,77.4769230769231,,3,23.6149661538462
2513097,85.8586572438163,,2,26.1697187279152
135993,78.3,,1,23.86584
507178,58,,2,17.6784
2481753,75.196881091618,,2,22.9200093567252
507211,70.9375,,2,21.62175
2516650,74.2517006802721,,2,22.6319183673469
1451480,77.7350427350427,,3,23.693641025641
136709,84.1666666666667,,2,25.654
118623,78.6813186813187,,5,23.9820659340659
505215,70,,2,21.336
121888,75.0785714285714,,3,22.8839485714286
516434,63.75,,1,19.431
119002,67.96875,,3,20.716875
1716286,76,,1,23.1648
834362,63.2727272727273,,2,19.2855272727273
2453666,61.4117647058824,,2,18.7183058823529
118087,85.5102040816327,,2,26.0635102040816
121839,75.6535211267606,,2,23.0591932394366
2481089,58.1538461538462,,2,17.7252923076923
2536110,47.6133333333333,,2,14.512544
2534224,62.9166666666667,,2,19.177
120742,67.75,,1,20.6502
137149,65,,1,19.812
1914803,78.3230769230769,,2,23.8728738461539
2481777,73.8457943925234,,2,22.5081981308411
519147,65.1739130434783,,2,19.8650086956522
2534459,55.2285714285714,,3,16.8336685714286
1715993,80,,2,24.384
136672,68.0921052631579,,2,20.7544736842105
581968,100.125,,2,30.5181
2533918,54.943894389439,,5,16.746899009901
2525410,66.9747899159664,,2,20.4139159663866
834384,78.0952380952381,,2,23.8034285714286
507157,75.4666666666667,,2,23.00224
2479444,68.4736842105263,,2,20.8707789473684
120207,70.9518304431599,,2,21.6261179190751
2481800,80.7453183520599,,2,24.6111730337079
1155556,76.3870967741936,,2,23.2827870967742
1716111,52,,1,15.8496
3450282,65,,1,19.812
2534317,56.3,,3,17.16024
2479417,76.75,,1,23.3934
507254,74.875,,2,22.8219
121937,75,,1,22.86
122564,73.5,,1,22.4028
2479438,72.3333333333333,,1,22.0472
519041,53.5,,1,16.3068
119760,91,,1,27.7368
502163,50,,1,15.24
2536400,75.1666666666667,,3,22.9108
2673202,74.4845360824742,,4,22.7028865979381
2516591,75.2,,1,22.92096
118114,75.1180952380952,,2,22.8959954285714
2516658,86.2075471698113,,3,26.2760603773585
136699,69.7978723404255,,2,21.2743914893617
507150,73.96875,,2,22.545675
509843,46.6666666666667,,1,14.224
519060,78.8,,1,24.01824
121882,76.216393442623,,2,23.2307567213115
137058,60.6666666666667,,1,18.4912
120360,76.9279661016949,,4,23.4476440677966
2516577,88.2941176470588,,2,26.9120470588235
120683,78.3,,1,23.86584
119169,75.6885964912281,,3,23.0698842105263
121056,82.9257641921397,,3,25.2757729257642
500880,54.5,,1,16.6116
553100,69.2857142857143,,2,21.1182857142857
1587384,75.1180952380952,,2,22.8959954285714
135934,80.8,,1,24.62784
834399,42.9166666666667,,2,13.081
118474,75,,1,22.86
516328,86.6,,1,26.39568
507146,73.764705882353,,2,22.4834823529412
2534367,60.0519480519481,,3,18.3038337662338
1382934,75.2,,1,22.92096
517650,76.6666666666667,,1,23.368
834388,71.304347826087,,2,21.7335652173913
2453670,50,,1,15.24
2534448,56.6363636363636,,4,17.2627636363636
517115,77.4769230769231,,3,23.6149661538462
1451419,52.6923076923077,,3,16.0606153846154
136999,103.094339622642,,2,31.4231547169811
516659,78.8,,1,24.01824
2453816,49.4230769230769,,2,15.0641538461538
2516575,100,,1,30.48
507201,57,,2,17.3736
119193,86,,1,26.2128
500991,60,,1,18.288
507248,80.8235294117647,,2,24.6350117647059
517100,79.1222222222222,,3,24.1164533333333
120322,92.4239130434783,,2,28.1708086956522
119109,76.2730496453901,,4,23.2480255319149
509900,40,,1,12.192
118103,67.9918699186992,,2,20.7239219512195
117879,75.5205479452055,,2,23.0186630136986
119076,78.8461538461538,,2,24.0323076923077
2534416,52.4,,3,15.97152
2513089,84.1666666666667,,3,25.654
694737,88.9452887537994,,2,27.1105240121581
118851,75.5974025974026,,2,23.0420883116883
507258,77.5,,2,23.622
517120,68,,2,20.7264
2535878,48.8703703703704,,4,14.8956888888889
520246,87.5,,1,26.67
2516623,75.8823529411765,,2,23.1289411764706
553030,63.3142857142857,,2,19.2981942857143
118720,75,,1,22.86
118255,70.2777777777778,,2,21.4206666666667
532226,76.3870967741936,,2,23.2827870967742
120250,82.7851851851852,,2,25.2329244444445
121825,70.8647887323944,,2,21.5995876056338
135923,71.6666666666667,,1,21.844
118446,91.984,,2,28.0367232
514511,75,,1,22.86
136819,85.1408450704225,,2,25.9509295774648
119116,74.9247706422018,,2,22.8370700917431
834324,61.6666666666667,,2,18.796
1587395,80.1463414634146,,2,24.4286048780488
484015,62,,1,18.8976
509881,56.6666666666667,,1,17.272
553062,75.2,,1,22.92096
507273,70,,2,21.336
740134,66.1851851851852,,2,20.1732444444444
2481759,78.3071512309496,,2,23.8680196951934
137042,72.5714285714286,,1,22.1197714285714
2534059,45.7215189873418,,3,13.9359189873418
120674,74.8333333333333,,1,22.8092
520356,62,,1,18.8976
118274,75.6,,2,23.04288
507302,62.0588235294118,,2,18.9155294117647
2507859,78.7692307692308,,2,24.0088615384615
2479427,73.4054054054054,,2,22.3739675675676
2514861,93.125,,2,28.3845
2534315,56.3,,3,17.16024
2534050,50.65,,4,15.43812
507118,60,,1,18.288
2479410,77.3684210526316,,3,23.5818947368421
2525417,58,,1,17.6784
507092,81.75,,1,24.9174
2514833,78.0952380952381,,2,23.8034285714286
1451420,43.4722222222222,,2,13.2503333333333
553042,80,,1,24.384
516404,65,,1,19.812
2516638,83.4909090909091,,3,25.4480290909091
136848,78.1384615384615,,2,23.8166030769231
2534409,59.5974025974026,,3,18.1652883116883
118291,67.7941176470588,,2,20.6636470588235
472807,60.8122743682311,,4,18.5355812274368
2516652,96.5,,1,29.4132
119679,75.5882352941177,,2,23.0392941176471
3441802,47.6041666666667,,2,14.50975
119444,73.8,,1,22.49424
121029,91.6845425867508,,4,27.9454485804416
120175,86.6,,1,26.39568
500872,47,,1,14.3256
137082,92.6,,1,28.22448
532201,70,,1,21.336
2534593,63.4861111111111,,5,19.3505666666667
136743,69,,1,21.0312
2453667,57.5,,2,17.526
2479357,73.5333333333333,,2,22.41296
135936,80.8,,1,24.62784
500914,59,,1,17.9832
513489,93.8,,1,28.59024
55198,56.4705882352941,,2,17.2122352941176
118273,75.6,,2,23.04288
2534323,60.6166666666667,,3,18.47596
119436,84.8,,1,25.84704
120682,78.3,,1,23.86584
119087,84.0093023255814,,2,25.6060353488372
118128,71.4444444444445,,1,21.7762666666667
532220,92.3674242424243,,2,28.1535909090909
2427103,75.9019607843137,,2,23.1349176470588
121028,94.74,,3,28.876752
2454321,94.75,,1,28.8798
513493,80.04,,3,24.396192
119340,75.28,,2,22.945344
2534281,64.7297297297297,,2,19.7296216216216
120820,82.8908188585608,,2,25.2651215880893
514863,77.75,,1,23.6982
2453689,60.8823529411765,,2,18.5569411764706
1604177,50,,1,15.24
3450238,45,,1,13.716
2533897,54.6433333333333,,4,16.655288
2516627,77.0588235294118,,2,23.4875294117647
2454303,72.3541666666667,,2,22.05355
118685,75.1180952380952,,2,22.8959954285714
2481787,74.0553935860058,,2,22.5720839650146
119003,77.8333333333333,,1,23.7236
521274,82,,1,24.9936
519138,62,,1,18.8976
136971,51.25,,1,15.621
472829,47.6071428571429,,4,14.5106571428571
522146,58.1538461538462,,2,17.7252923076923
122543,75.6329113924051,,2,23.0529113924051
2453818,50.5882352941176,,2,15.4192941176471
516432,70.25,,1,21.4122
2536492,76.8181818181818,,3,23.4141818181818
1587439,67.1052631578947,,2,20.4536842105263
121032,77.4182305630027,,3,23.5970766756032
518008,73.6666666666667,,2,22.4536
120798,83.5188679245283,,2,25.4565509433962
118669,92.3023255813954,,5,28.1337488372093
2453239,82.8448275862069,,2,25.2511034482759
2534378,56.1986301369863,,5,17.1293424657534
509891,56.2222222222222,,2,17.1365333333333
553086,50,,1,15.24
520300,60,,1,18.288
118078,87.5,,1,26.67
513495,83.3371298405467,,2,25.4011571753986
532248,90,,2,27.432
58291,70,,1,21.336
135924,71.6666666666667,,1,21.844
119171,75.6885964912281,,3,23.0698842105263
58331,70,,1,21.336
119758,74.2,,1,22.61616
2479416,76.75,,1,23.3934
517085,86.0434782608696,,2,26.226052173913
2533900,54.6433333333333,,4,16.655288
513488,88.3333333333333,,2,26.924
516308,76.6666666666667,,1,23.368
3450269,70,,1,21.336
507132,81.3333333333333,,1,24.7904
509821,56.6666666666667,,1,17.272
2427121,88.0512820512821,,2,26.8380307692308
1155540,92.25,,2,28.1178
2516637,80.44,,3,24.518112
520320,56.6666666666667,,1,17.272
507328,62.8823529411765,,2,19.1665411764706
2516584,82.4642857142857,,2,25.1351142857143
135947,66.5,,1,20.2692
553069,78.3333333333333,,1,23.876
532217,77.75,,1,23.6982
507268,82,,1,24.9936
2534331,60.6166666666667,,3,18.47596
1712941,75.2,,1,22.92096
507267,74.4666666666667,,2,22.69744
737740,55,,1,16.764
484060,48,,1,14.6304
2481034,75,,1,22.86
500893,75,,1,22.86
2453701,60,,1,18.288
517117,70,,1,21.336
694717,76.7655367231639,,4,23.3981355932203
740135,59,,1,17.9832
118891,95.1954022988506,,3,29.0155586206897
2403935,83.6470588235294,,2,25.4956235294118
1155534,60,,1,18.288
136688,82.25,,1,25.0698
2453690,42.5925925925926,,3,12.9822222222222
507184,71.7777777777778,,3,21.8778666666667
834396,52.6923076923077,,3,16.0606153846154
1712937,75.2,,1,22.92096
2453702,47.6666666666667,,1,14.5288
118289,71.0294117647059,,2,21.6497647058824
118857,97.6,,1,29.74848
2479456,69.7826086956522,,2,21.2697391304348
119095,83.3501805054152,,2,25.4051350180505
509898,47.6666666666667,,1,14.5288
834332,77.0229885057471,,2,23.4766068965517
500965,47.5,,1,14.478
505185,66,,2,20.1168
120293,72.25,,1,22.0218
1155553,79.6770833333333,,3,24.285575
465113,125,,1,38.1
1587410,77.0263157894737,,2,23.4776210526316
1587391,75.2329113924051,,3,22.9309913924051
136744,63.5,,1,19.3548
2525240,80,,1,24.384
119387,65,,1,19.812
2427120,83.75,,2,25.527
2533883,48.3333333333333,,1,14.732
553095,60,,1,18.288
507199,80,,1,24.384
2516581,52,,1,15.8496
532208,79.2842639593909,,2,24.1658436548223
472808,53.2372881355932,,3,16.2267254237288
2514784,73.3493975903615,,2,22.3568963855422
2453216,71.1960784313726,,2,21.7005647058824
509885,56.2222222222222,,2,17.1365333333333
694772,94.6571428571429,,3,28.8514971428572
121853,75.1180952380952,,2,22.8959954285714
119687,80.7254901960784,,2,24.6051294117647
120760,88.7765042979943,,2,27.0590785100287
118500,73.5,,1,22.4028
521239,75.7,,2,23.07336
1716127,52,,1,15.8496
2453823,56.4705882352941,,2,17.2122352941176
2536087,56.68,,4,17.276064
508504,48,,1,14.6304
120727,76.5714285714286,,1,23.3389714285714
1011986,61.8260869565217,,3,18.8445913043478
2481083,83.75,,1,25.527
500894,70,,1,21.336
500977,65,,4,19.812
119702,72.2,,1,22.00656
2516620,68,,2,20.7264
58333,45,,2,13.716
2453240,86.952380952381,,2,26.5030857142857
516693,86,,1,26.2128
136954,75,,1,22.86
121040,77,,1,23.4696
120299,75,,1,22.86
120766,69.75,,1,21.2598
2453213,69.8235294117647,,2,21.2822117647059
2516592,75.2,,1,22.92096
2537551,39.3734939759036,,3,12.0010409638554
507192,71.2941176470588,,2,21.7304470588235
120789,75,,1,22.86
118930,84.4157303370787,,2,25.7299146067416
118253,69.9705882352941,,2,21.3270352941177
122505,80,,1,24.384
2514746,60,,2,18.288
1914802,79.8695652173913,,2,24.3442434782609
553115,79.5,,1,24.2316
136916,100,,1,30.48
738546,59,,1,17.9832
121847,84.8,,1,25.84704
2514791,68.2978723404255,,2,20.8171914893617
2453243,94.75,,1,28.8798
118902,74.8333333333333,,1,22.8092
834398,43.4722222222222,,2,13.2503333333333
520216,74.5,,1,22.7076
1716745,77,,1,23.4696
137059,63.5,,1,19.3548
119083,75.1139534883721,,2,22.8947330232558
2516626,76.875,,2,23.4315
2525416,58,,1,17.6784
2525274,60,,1,18.288
2516647,74.468085106383,,2,22.6978723404255
3441776,42.3333333333333,,2,12.9032
2427104,69.5185185185185,,2,21.1892444444444
119680,75.5882352941177,,2,23.0392941176471
2513091,77.8333333333333,,2,23.7236
517651,76.6666666666667,,1,23.368
500871,47,,1,14.3256
119221,75.0875273522976,,2,22.8866783369803
120239,78.4127167630058,,2,23.9001960693642
507175,56.25,,1,17.145
119178,71.1019230769231,,2,21.6718661538462
2453826,60,,1,18.288
137053,63,,1,19.2024
521285,78.3333333333333,,1,23.876
119963,80.8333333333333,,1,24.638
1715988,80,,2,24.384
507204,69,,1,21.0312
516334,78.75,,1,24.003
519117,67.0232558139535,,2,20.428688372093
2479409,72.7272727272727,,3,22.1672727272727
1716685,79,,1,24.0792
517097,82.5423728813559,,2,25.1589152542373
120359,72.742718446602,,3,22.1719805825243
2534188,56.2461538461539,,5,17.1438276923077
2525243,66.6666666666667,,1,20.32
2481059,84.2857142857143,,1,25.6902857142857
509908,46.625,,2,14.2113
516406,65,,1,19.812
507158,75.8333333333333,,2,23.114
2474545,86.7843137254902,,2,26.4518588235294
553094,60,,1,18.288
784236,78.3823529411765,,2,23.8909411764706
2525401,56.2992125984252,,2,17.16
55321,20,,2,6.096
136730,76.75,,1,23.3934
2453672,45,,1,13.716
1587437,66.474358974359,,2,20.2613846153846
2673160,74.4845360824742,,4,22.7028865979381
2453680,55.8823529411765,,2,17.0329411764706
553063,75.2,,1,22.92096
1587432,71.5909090909091,,2,21.8209090909091
121483,86.6666666666667,,1,26.416
516684,69.3582089552239,,2,21.1403820895522
2512204,77.8333333333333,,2,23.7236
121912,73.5,,1,22.4028
2514800,75,,1,22.86
2514842,84.9084249084249,,2,25.8800879120879
553029,64.1,,2,19.53768
1453658,66,,1,20.1168
2525440,61.6666666666667,,1,18.796
120821,82.9882903981265,,2,25.294830913349
120366,74.6666666666667,,1,22.7584
136689,82.25,,1,25.0698
465115,87.4210526315789,,2,26.6459368421053
135972,82.25,,1,25.0698
522167,69,,1,21.0312
513505,96,,1,29.2608
120691,75,,1,22.86
2525447,57.5,,1,17.526
118146,78.3,,1,23.86584
58304,55,,1,16.764
2453281,92.25,,1,28.1178
2454323,92.25,,1,28.1178
2525256,60.8333333333333,,1,18.542
120319,73.5,,1,22.4028
834361,63.2926829268293,,2,19.2916097560976
2514882,67,,2,20.4216
2479441,69.4,,2,21.15312
121037,74.6,,1,22.73808
119356,99.375,,1,30.2895
2516628,77.5,,2,23.622
2534446,56.6363636363636,,4,17.2627636363636
117999,90.6279069767442,,2,27.6233860465116
120182,67.75,,1,20.6502
2516602,72.875,,1,22.2123
465123,74,,1,22.5552
136825,81.6666666666667,,1,24.892
121806,73.8228571428572,,2,22.5012068571429
136950,79.4,,1,24.20112
2525422,53.8823529411765,,2,16.4233411764706
119484,84.4838709677419,,2,25.7506838709677
2525451,74.6666666666667,,1,22.7584
118950,87.6857142857143,,2,26.7266057142857
518062,65,,1,19.812
553102,80,,1,24.384
135950,65,,1,19.812
