plot_key,SI_gada_plot,SI_gada_n,n_species
46.3423_-91.2328,22.2442046195989,6,1
45.3855_-90.7145,13.9511282336517,1,1
44.6604_-69.1726,14.8205953965342,4,1
46.1241_-88.4311,20.0988412705292,1,1
39.2611_-79.1422,24.7034245619213,4,1
46.071_-89.1326,19.630189196472,2,1
47.47_-67.31,18.3149580238267,3,1
45.048_-85.0329,23.7291102995968,4,1
43.8392_-74.4742,22.9664120443573,4,1
47.48_-68.11,16.6314243765153,2,1
42.252_-77.8512,21.2562279958243,4,1
46.4553_-88.9145,18.1994117480725,3,1
44.4791_-71.8815,18.0083426087402,4,1
41.281_-80.06,26.8017965881988,4,1
44.997_-72.284,19.4706153454394,4,1
44.0697_-72.5724,23.0085701972241,4,1
44.0309_-72.6379,19.1401133378892,4,1
44.7896_-72.3884,21.8138729161876,3,1
46.49_-66.51,11.5391173730849,4,1
41.0902_-83.0632,17.0518650750849,3,1
46.0494_-87.8916,22.2033205017365,2,1
44.483_-85.8262,22.7025656276152,2,1
46.65_-71.97,15.9343511382021,3,1
38.6986_-79.5384,18.995447488406,2,1
43.4008_-89.8235,21.380441874865,3,1
40.3458_-84.0948,21.9214535126219,3,1
44.0435_-72.9756,22.0090711426079,3,1
44.8566_-72.5757,20.9458200095475,2,1
43.4845_-90.8323,20.3349342803067,2,1
44.0775_-72.9009,19.3024063994708,4,1
47.41_-68.22,12.6680724203394,2,1
47.69_-67.68,20.8392819304464,1,1
46.71_-66.37,16.4695355596103,4,1
43.2791_-72.5541,20.5631683974723,4,1
45.2754_-89.95,25.2773198610607,4,1
46.1768_-89.0474,20.1168,4,1
41.7705_-78.2072,22.3489084619892,3,1
47.49_-68.08,14.6883573876647,2,1
43.5088_-72.7514,15.1204006793352,2,1
45.1266_-69.131,16.7630380955894,3,1
44.9445_-84.9405,21.8570638934291,2,1
45.8_-67.66,13.9379235993212,3,1
38.3154_-80.5142,26.029738376376,2,1
45.81_-65.06,17.492433881069,2,1
47.61_-65.19,13.6773243238538,2,1
39.4023_-79.6333,23.2257378512536,2,1
40.883_-82.4678,23.1220091014485,4,1
39.8394_-84.0781,23.9326964176165,3,1
39.4717_-80.1008,16.6324407472688,1,1
37.8529_-81.9279,25.3368548373713,3,1
45.5443_-84.9866,20.8375107860694,7,1
45.03_-73.05,19.1308626652244,4,1
39.7331_-80.7244,21.4307711865514,1,1
46.1742_-90.4216,18.4976072811588,5,1
40.1835_-83.1311,16.4504137804844,4,1
42.0443_-79.4845,23.7279033516331,3,1
39.8629_-80.0089,20.4810933287428,3,2
44.4667_-73.805,17.9700211182663,1,1
47.35_-68.61,18.447713779018,1,1
42.574_-85.7084,23.8576894056919,2,1
39.963_-80.616,22.3453108417374,1,1
42.7652_-75.9717,20.0067092520331,1,1
44.0519_-71.3909,20.0176538614896,2,1
45.64_-66.14,16.3458797799961,1,1
38.4821_-81.5292,16.4766757124253,1,1
46.2323_-91.2687,16.3463069320335,3,1
45.5662_-91.1953,16.8062092266739,1,1
45.4455_-89.3993,20.0988412705292,1,1
38.3898_-80.4088,17.3771530010308,1,1
47.61_-66.21,14.2730322319031,3,1
46.6096_-88.4881,18.3353067949711,8,1
47.191_-95.1695,25.0789833338442,2,1
46.81_-66.27,11.628404173252,1,1
44.9252_-84.7782,21.9351957636743,4,1
41.8747_-75.5481,22.271818728064,1,1
46.1416_-90.4471,20.9098625716148,3,1
47.6_-66.18,12.2200050967248,3,2
47.21_-66.93,16.1851421983295,3,1
44.0167_-85.572,15.7431359051769,1,1
47.46_-68.41,19.9041122352563,1,1
38.9343_-83.6504,21.2053074616284,3,1
42.2563_-73.6029,19.6686909789017,2,1
42.1909_-74.2456,22.1779901543212,4,1
38.878_-80.2388,23.6027675980864,1,1
41.729_-77.9242,19.0548762147844,4,1
46.5571_-86.4087,19.966853338079,4,1
45.5799_-90.5907,19.7070530760034,2,1
46.64_-67.36,17.7437536696652,3,1
45.1812_-85.2349,23.3961344151841,5,1
42.8008_-77.2489,22.2396960894597,2,1
46.6687_-88.7598,16.3420930036587,2,1
46.79_-65.88,16.768698861439,2,1
47.1589_-95.0629,17.725791356577,7,2
45.6239_-91.0435,18.9466766866812,2,1
43.4459_-74.7257,16.7088708101601,2,1
41.8464_-84.2155,23.4582680862736,1,1
47.9_-66.11,10.4359950941042,2,2
46.49_-67.44,17.7917438109953,2,1
46.3817_-89.7441,16.9001011377767,5,1
38.172_-80.3396,19.4215855928581,1,1
44.7702_-72.1466,18.214219911191,4,1
42.3718_-79.3678,21.5896380134188,4,1
43.1229_-75.5283,31.3171230647494,1,1
38.3117_-82.1241,22.0757849918295,1,1
47.38_-68.23,15.3968559714636,2,1
46.85_-67.56,13.0029138298226,5,1
47.73_-68.28,15.4611422911701,2,1
47.6_-67.57,21.243478437671,5,1
39.4587_-78.7432,22.7862136296315,1,1
47.51_-68.39,19.2664384008662,2,1
43.586_-73.1641,21.4727189834402,4,1
43.7732_-75.22,15.1204006793352,1,1
43.9392_-75.1989,19.7950353442938,4,1
38.6753_-86.0971,21.1952209668307,8,1
39.2867_-83.1071,23.4386363422145,3,1
44.7039_-84.3338,23.183488272699,8,1
41.8835_-78.4642,24.4698273935928,4,1
39.7008_-80.1995,20.8503545499253,1,1
46.1864_-88.94,18.8854367077064,3,1
47.31_-68.74,14.6646380984181,1,1
37.9916_-80.4907,24.6551188123248,1,1
46.9324_-88.4839,20.7439773016508,4,1
45.58_-67.39,14.19300150258,4,2
43.0045_-75.6841,15.9484139453717,2,1
46.04_-67.18,15.3191928854799,3,1
47.66_-67.46,15.9176100723226,2,1
44.7701_-89.4458,19.0130395499888,2,1
44.9641_-85.748,22.4289091908397,2,1
46.6778_-88.2613,18.0984138133466,2,1
47.46_-68.39,13.190903975868,5,2
44.5862_-85.1217,23.281839731204,5,1
46.43_-67.59,19.4472963210485,3,1
44.0167_-72.8237,19.6073210111494,4,1
43.4391_-73.2424,22.1100917594763,4,1
45.74_-67.76,18.5270365083734,1,1
40.0403_-80.5766,18.5850486564976,4,1
41.6887_-78.5195,23.5244959423876,3,1
40.8444_-80.5819,18.1785779764244,2,1
39.954_-80.6195,22.3453108417374,9,1
40.7819_-86.2594,22.3797270248358,4,1
44.0653_-71.4005,21.1685609510693,2,1
37.2819_-91.1346,12.8341714365526,1,1
46.314_-88.4851,21.8494826524967,4,1
46.471_-85.1685,18.0306733929142,4,1
46.8401_-79.8063,17.8471635358196,5,1
39.1_-81.0239,31.7078166878995,1,1
45.0095_-92.1591,20.4158338340586,1,1
46.3387_-88.2694,15.7123439693911,4,1
47.58_-68.26,16.3170365915096,3,1
46.525_-85.9742,16.4562789015404,2,1
44.866_-85.005,19.7235278025016,2,1
46.41_-67.5,17.7247466621458,1,1
46.1487_-89.3502,14.5115244219633,1,1
46.2136_-89.397,20.2268844978752,2,1
45.8222_-86.3797,18.4404,2,1
43.5148_-73.3375,25.707171520118,3,1
46.65_-67.41,15.3058664324305,2,1
46.5007_-90.0074,21.0127677432064,2,1
41.9509_-75.8927,22.2265689053476,1,1
43.2579_-90.4278,17.7327520630444,3,1
41.917_-73.7542,18.446888828789,4,1
46.73_-66.32,20.8609207743134,3,1
38.8551_-81.2026,19.2945292733147,3,2
45.7309_-87.6745,15.1692650947459,3,1
41.801_-77.1925,16.9348487608555,1,1
45.078_-84.3304,19.1661643308949,1,1
46.7829_-89.6221,14.8515946968172,2,1
46.7108_-88.2561,19.5941307229265,2,1
41.6508_-79.6261,23.1343666544388,3,1
46.3816_-86.7865,20.1818098397904,7,1
39.6288_-78.9726,22.3882442374008,4,1
44.4875_-83.9536,19.1306051962419,6,1
46.6233_-86.0174,16.6464346928972,4,1
47.3187_-88.46,18.4558251119227,2,2
46.3002_-88.9479,16.8420098634466,2,1
46.5007_-85.8277,17.1079254783031,1,1
41.8469_-84.0841,24.2818714957675,4,2
39.3588_-85.258,26.9143132092167,2,1
45.5684_-89.0161,20.2056868587125,6,1
40.066_-85.3799,21.8693605911343,1,1
47.2945_-88.2572,16.6710416168155,2,1
44.3347_-85.5997,22.0335092681418,6,1
39.462_-80.8626,24.0741947186958,5,2
43.6589_-75.7067,19.5090378261352,5,1
43.4418_-74.191,27.0443513126491,4,1
39.4068_-86.5429,24.4534975537509,1,1
38.5995_-82.4457,22.0117987396219,3,1
42.1554_-74.3962,23.0673459973955,3,1
38.6385_-86.5782,19.2191888850942,2,1
46.17_-67.54,15.2232150253246,5,2
46.5923_-90.2979,16.4815162122705,3,1
45.679_-88.5772,21.2541629965215,8,2
40.3873_-81.4464,22.5726475134258,5,2
39.6728_-80.9334,20.1156952816413,1,1
38.7097_-79.6103,25.5074735949891,4,1
46.4689_-69.6077,17.5924866514995,6,1
45.8645_-87.6637,23.9686023965577,2,1
44.0875_-72.9303,17.0836300367235,3,1
39.8263_-80.829,24.7619073632608,4,1
44.9549_-85.1094,23.1896945043952,4,1
46.6547_-89.9055,19.1442888358345,2,1
46.6646_-89.9188,20.0570038027981,2,1
37.9122_-82.2549,27.464915789546,2,1
46.3116_-69.6735,17.2207492267431,2,1
44.1089_-75.3246,20.9399639227964,2,1
39.3794_-82.8675,17.8296385892613,4,1
45.2378_-90.6027,20.6692249453172,3,1
45.3039_-88.2937,22.5506199165931,3,1
41.9976_-78.5158,21.5019281296105,4,1
45.7942_-84.4857,24.5144207610203,6,1
39.7719_-80.7483,20.4054010508691,1,1
43.469_-89.5948,20.4598132290255,2,1
38.709_-82.3301,21.0112624332755,3,1
42.1529_-79.912,23.2019993837033,3,1
45.625_-84.5831,15.7085205678288,1,1
45.5473_-90.151,18.4674632893019,1,1
46.36_-67.18,19.4320082768876,3,1
44.4004_-73.9413,19.9717182150447,4,1
38.1853_-80.6756,26.5176,1,1
45.551_-69.9198,14.3515089287561,1,1
46.54_-67.32,16.8710656175501,4,1
45.7143_-87.7669,20.2857710346392,1,1
38.7482_-79.514,27.2714363321077,1,1
46.0151_-83.8393,18.4811142472269,2,1
44.9753_-71.6583,20.0988412705292,4,1
44.1711_-71.0561,16.0010096112456,3,1
44.7774_-72.6961,18.8560596394164,4,1
47.25_-68.63,14.4172931994267,2,1
45.0227_-84.6105,21.0120692889456,2,1
45.5_-65.45,11.0906566352074,2,1
45.63_-65.79,16.8195399039516,3,2
47.13_-66.25,18.6410788421007,6,1
47.61_-67.3,12.6617941717668,3,2
45.7518_-88.8242,22.8045385703047,2,1
40.1751_-78.1979,19.6073210111494,3,1
38.2271_-80.2662,24.0807500918902,1,1
39.2171_-81.2605,20.7418260710456,4,1
38.4236_-80.1474,23.1588728678618,1,1
42.4598_-79.1951,18.596119925765,4,1
39.2707_-79.1387,24.7034245619213,1,1
45.4898_-70.5082,14.1410762951698,2,1
46.6_-67.63,17.9726263235421,2,1
38.6669_-79.9274,24.2076566900296,2,1
45.61_-65.47,12.9051680054213,2,1
47.4_-68.31,17.1087444481545,1,1
41.7106_-77.8544,21.9802781400528,4,1
47.96_-68.03,16.797128861948,1,1
39.0096_-79.3029,21.3123054469015,1,1
47.2424_-88.3101,19.7297186460364,5,1
39.8244_-79.4566,17.4095127352083,4,1
47.86_-67.03,16.1095568974518,3,1
46.3927_-87.3595,22.3007034863933,6,1
41.6709_-78.9401,28.0057215383094,2,1
45.1419_-84.8555,22.2474857493452,4,1
41.86_-76.57,23.963658635873,3,1
37.8829_-81.5162,21.2562279958243,1,1
46.414_-88.174,19.5520298084769,10,1
44.5922_-71.2249,16.757810854702,1,1
42.1579_-77.7225,20.5253931459355,4,1
46.48_-67.61,18.6994301202893,2,1
39.5899_-80.8062,21.491752659519,1,1
38.6627_-86.8903,21.876965697694,8,2
44.4469_-85.7432,17.8400365318399,2,1
44.3662_-85.5909,23.7279033516331,1,1
46.2405_-88.1809,21.0205155040042,2,1
39.8244_-80.4459,22.0598930279666,2,1
39.9523_-80.7846,23.0085701972241,2,1
39.9835_-90.2278,16.4638141730406,2,1
46.3769_-86.5938,19.9003866886033,2,1
46.627_-88.464,18.9724972309311,2,1
46.58_-67.36,18.179788110874,1,1
43.564_-86.3784,17.4462492757177,1,1
44.0308_-71.5561,18.1928229466423,2,1
43.6861_-72.9348,17.9700211182663,1,1
45.6645_-91.7525,18.6073003875402,4,1
46.05_-67.01,16.590033252081,1,1
45.9478_-70.0916,21.5612513483945,5,1
44.3567_-85.7291,29.2802786362467,4,1
46.4414_-88.1451,17.8018308396116,2,1
47.42_-68.1,22.2666314334013,1,1
43.6954_-72.7343,18.3482903110721,3,1
46.2396_-91.3888,20.4369093004366,3,1
45.932_-94.8847,13.7009084453887,2,1
40.5144_-78.9808,21.491752659519,1,1
43.4919_-74.4847,23.1161479454589,3,1
45.3211_-84.8073,19.5763409051719,2,1
46.8548_-88.8621,19.812,4,1
43.1497_-85.0291,22.4200448209449,1,1
46.09_-67.13,16.4386141490464,4,1
42.545_-85.7146,17.964397345716,4,1
45.7304_-88.1063,18.9466766866812,1,1
42.7555_-75.5102,20.2613369103092,2,1
44.5865_-71.6419,23.8388356927885,4,1
47.01_-67.59,18.1809520613943,6,1
46.1_-67.72,15.2972070029416,4,1
47.1325_-68.6285,28.5761804718107,6,1
45.6127_-87.7199,18.1994117480725,1,1
46.0905_-88.2862,19.4215855928581,1,1
44.6473_-71.5131,17.3165987518319,3,1
47.4226_-87.8101,15.7451408536082,6,1
45.9606_-87.8164,23.9911950490476,2,1
44.1876_-72.984,25.0134076586613,4,1
46.4688_-85.2038,19.5610409757459,4,1
47.49_-68.31,14.6145271014068,4,2
44.0403_-91.8484,19.3239067481337,3,1
45.0285_-84.4997,18.7335970621913,2,1
46.4568_-85.7443,23.7416986189474,2,1
47.7_-68.08,12.6036127390711,4,2
44.6267_-86.0271,23.6256619638197,3,1
44.1411_-73.1175,21.2777052763899,1,1
44.7349_-72.9277,21.5072124459355,4,1
43.3003_-74.4849,19.9622772909404,4,1
44.0953_-73.1392,22.7133064271329,2,1
46.7108_-89.3724,16.3660637951618,7,1
39.8473_-80.5402,24.1789795651185,3,1
44.9947_-71.047,19.7950353442938,5,1
43.9004_-72.3633,19.8855524357714,4,1
47.6_-68.28,11.7527415673408,3,1
47.51_-68.33,14.2878516640816,2,1
45.0822_-87.1174,19.9221476261038,1,1
37.46_-89.6593,18.3658058114382,3,1
46.4987_-89.5999,16.9077585153312,2,1
46.4304_-85.7314,16.8704045924011,6,1
45.7835_-86.8218,24.4473120207083,2,1
46.2563_-86.5792,22.9424824818236,6,1
45.1996_-84.6408,22.9230193562251,1,1
43.7767_-76.0267,23.0958170936552,4,1
41.7212_-79.0783,24.1247321399414,2,1
38.7606_-79.7126,24.579273045193,2,1
38.6844_-79.5921,17.4543463296527,2,1
45.6795_-88.0765,16.1973521396452,3,1
37.418_-89.9369,15.3272331732246,1,1
38.8205_-80.1137,24.8298149721093,3,1
46.64_-67.58,16.2653419117319,3,1
46.2599_-88.8981,18.6975330540939,1,1
38.6663_-79.6375,17.6015454194858,3,1
38.3759_-86.0361,23.1959124437992,1,1
43.2506_-85.5999,18.876857132582,2,1
46.62_-67.76,14.9925184177364,2,1
46.65_-66.6,15.2110053561109,2,1
40.1219_-79.9987,17.8097128022952,2,1
43.6443_-74.2302,19.3737197448987,4,1
44.7983_-85.8331,22.1518799377527,4,1
46.0617_-86.9889,19.8092588611868,5,1
45.0816_-84.5442,19.8064296559226,1,1
47.84_-66.6,17.5597993297741,2,1
40.9782_-79.5143,20.1239313089178,1,1
41.8092_-73.7093,21.4934362767765,3,1
45.1906_-84.694,21.0852620674358,5,1
45.5166_-91.4796,20.2425863970585,2,2
44.4759_-86.0858,22.4527720181218,6,1
44.6477_-92.4243,14.1601688647482,3,1
42.1245_-74.7049,21.8995723067635,3,1
46.109_-86.6236,24.3536593281867,4,1
42.3537_-78.1503,23.2421002784628,3,1
45.8_-64.92,13.6708675863281,4,1
42.4687_-77.4278,19.0554393972002,4,1
47.38_-67.93,17.5807379611084,2,1
46.1767_-85.2703,15.4682153847928,6,1
46.803_-88.1132,22.7358201001131,2,1
44.7966_-85.7783,17.1790356179553,2,1
45.9092_-89.0151,21.247346485988,1,1
47.0211_-88.7332,20.3317572795488,2,1
44.3751_-72.7994,27.6244554835381,4,1
41.8201_-75.3797,18.5521047588508,2,1
43.2068_-75.0268,22.3162444784684,3,1
46.0533_-85.1189,18.073009068707,4,1
45.2331_-84.8851,24.1604631835073,6,1
38.3175_-82.1173,22.0757849918295,3,1
39.1857_-82.182,27.0694122406621,4,1
46.0804_-87.4165,20.4922801673195,1,1
46.9948_-88.7762,14.5642608680776,3,1
40.1448_-80.8215,27.2892344199635,3,1
46.1244_-87.2755,21.1697295176662,2,1
47.39_-68.19,20.4541975873063,3,1
46.08_-66.87,15.2921837905018,2,1
47.18_-67.75,18.328888724465,2,1
43.8265_-86.1325,27.5842809869579,2,1
42.8577_-73.1382,23.8860722745597,3,1
43.4316_-73.1891,21.9619668945696,3,1
46.2449_-87.059,24.2217705018851,6,1
45.8616_-70.2545,18.2956965729823,3,1
43.9932_-73.819,27.464915789546,3,1
45.1126_-91.0793,19.8500409239188,2,1
46.13_-67.62,14.7713318601839,2,1
43.839_-74.2348,16.7813028143193,3,1
44.3491_-73.6531,14.9861923327588,1,1
46.4089_-89.1115,16.462331315709,2,1
46.5188_-90.5959,17.6761414121206,1,1
44.4783_-73.0003,15.9811804558535,2,1
40.381_-85.5175,19.5752855455491,2,1
46.8622_-88.8274,19.1265613235403,2,1
46.5347_-86.299,18.2068633544319,2,1
46.9267_-88.9133,16.703864046048,2,1
38.662_-90.7466,23.4199761193084,1,1
45.87_-65.56,13.4186143334646,2,1
45.0304_-88.8206,24.5368091477115,4,1
43.6688_-72.8297,19.2169477070301,3,1
46.2411_-85.523,23.5310587968502,4,1
39.7442_-80.3635,18.5850486564976,5,1
46.7318_-87.9816,18.8683784649519,4,1
46.46_-67.47,20.6029158198105,2,1
46.6263_-89.5007,24.230010789526,3,1
42.1618_-75.0062,19.9530096366006,2,1
45.0119_-88.911,20.3967300366302,2,1
47.39_-68.31,13.8853070479459,4,2
38.2017_-85.9163,20.761915432679,1,1
39.3834_-80.7276,20.194088480484,3,1
44.3565_-93.2292,21.7745388787232,2,1
46.8957_-68.644,17.3736,9,1
38.4159_-85.8109,21.1434007276049,3,1
46.1155_-88.9063,19.0266577366212,2,1
47.93_-66.56,17.409274364513,4,1
45.2128_-85.1414,22.650126268651,1,1
38.852_-79.1502,14.6960377080324,6,2
46.521_-85.1852,16.7023274949694,2,1
46.3_-67.05,16.7614171897309,5,1
41.6455_-75.1354,24.8813607946726,4,1
40.2402_-80.784,20.1756491564001,4,1
42.739_-75.6484,22.6228975363358,3,1
42.4282_-79.2301,18.8560596394164,8,1
45.8421_-90.6238,18.7696309176464,2,1
43.6192_-90.5748,23.7264130258925,2,1
46.56_-67.32,17.7932672244885,2,1
46.22_-67.54,16.9354246930811,1,1
46.0761_-85.6491,19.0702240306102,6,1
45.559_-92.3253,18.6442304773798,1,1
42.9091_-73.0008,18.5545623911858,3,1
37.995_-89.921,22.1647976647776,4,1
46.68_-67.43,15.4627446415174,4,1
45.6609_-84.8435,20.2822894810167,4,1
46.3375_-85.7015,19.5918429619712,2,1
46.7076_-89.9419,19.0092862078424,2,1
45.4238_-92.4552,15.1130198511863,4,1
44.8424_-85.8505,18.0369993422031,2,1
46.4644_-85.757,17.0518075363634,1,1
42.13_-73.6608,20.759267320595,1,1
46.4276_-90.465,19.6996157476385,2,1
44.6076_-74.2261,21.6953642171457,4,1
46.6296_-87.6241,16.748705289531,2,1
46.6562_-93.9337,16.1937191357105,2,1
45.9546_-90.5433,21.6144497360741,3,1
38.7256_-83.8064,22.8105673044042,3,1
42.0631_-74.4954,22.1252776199196,4,1
44.6966_-74.5121,23.5217022058798,3,1
43.8893_-73.7321,23.0792920470554,3,1
37.3779_-81.9251,21.4241721644314,2,1
43.4353_-76.2989,21.0070447146347,3,1
46.0015_-85.6581,14.229177877631,1,1
44.3557_-73.7727,19.368416898719,2,1
46.4881_-87.5008,16.6289747661568,2,1
45.2623_-84.2958,17.9700211182663,3,1
44.6106_-86.091,20.6137187510526,2,1
46.8367_-95.3694,20.7925137152358,6,2
46.7126_-69.1217,19.4685483661139,3,1
46.5695_-85.2242,15.4952432003125,1,1
44.7382_-85.0626,22.3134356074264,2,1
37.7429_-80.8594,21.1104191226719,1,1
45.4144_-89.1014,22.4175014291581,1,1
45.9173_-87.6248,19.6483023053358,2,1
47.5_-68.31,16.9805627017362,2,1
46.67_-67.61,14.9167492191787,1,1
41.8604_-73.297,30.4416671433369,1,1
45.3176_-84.6541,23.5217022058798,4,1
44.9557_-72.4861,17.6398008996863,2,1
42.2426_-79.1675,23.1343666544388,3,1
47.11_-66.26,15.8803170071772,1,1
46.0027_-83.7681,16.068192468362,1,1
46.19_-66.7,16.497642537755,2,1
44.1804_-84.5498,20.9261802211106,2,1
47.9_-67.08,12.1198587405827,1,1
39.4199_-91.4444,17.9453363307456,3,1
44.5293_-74.1165,14.4172527338444,1,1
46.3649_-87.1939,21.2749781533784,4,1
47.35_-66.25,17.4117051521412,1,1
43.7186_-72.8801,21.9191154858877,2,1
38.4493_-79.9942,24.7278129075594,1,1
45.1491_-70.9438,19.547207390555,7,1
40.7214_-89.4721,20.9522692914039,2,2
38.5591_-79.9798,24.2483631795281,2,1
44.6364_-85.9802,19.4296277870524,4,1
43.9405_-72.2692,22.5779618284732,3,1
43.2736_-72.7648,17.6784,3,1
47.1979_-88.4329,20.3686472211315,2,1
45.6471_-90.7305,23.5197073787053,3,1
41.1526_-74.8988,24.3658633872302,2,1
45.7458_-90.5155,19.7337317690264,1,1
44.743_-73.1602,21.0164075898357,3,1
46.4899_-86.5027,20.6517764145409,4,1
46.5989_-87.5593,15.8127651928893,3,1
44.0718_-71.6297,21.9802781400528,2,1
46.0323_-88.6715,20.5351760688159,1,1
40.1779_-78.899,20.7877520696729,4,1
47.38_-68.12,16.676897727812,2,1
46.3854_-86.7226,21.4864869974191,2,1
44.6865_-85.626,21.3085399666322,2,1
45.5167_-84.8572,19.7540466290916,2,1
46.0395_-86.1182,20.4017727365722,1,1
46.7103_-88.1244,15.0453610553337,2,1
44.807_-92.2247,20.2056868587125,2,1
47.7_-65.84,13.5419540168333,4,2
46.0921_-88.554,19.5662634134234,2,1
38.7497_-79.7234,25.4507597283777,4,1
45.88_-65.31,15.9474190717438,2,2
45.9797_-89.01,17.9023365753973,1,1
38.3497_-86.4336,20.1916475429751,3,1
37.5052_-90.5598,17.2040372352521,1,1
46.78_-66.44,15.0767546801508,4,1
37.7137_-80.7479,27.3407099142783,3,1
45.45_-65.68,16.9235244915035,2,1
44.7862_-84.8989,22.0801178541891,8,1
45.6_-65.78,17.6532806562695,4,1
41.6483_-81.3974,21.7529375696695,1,1
45.29_-67.06,15.1050647355777,3,1
43.1875_-83.6978,21.1719213724599,2,1
46.67_-67.5,14.1058835516269,2,1
46.7808_-88.3754,21.1529801117171,1,1
44.4057_-85.553,18.5549277456818,4,1
45.1054_-84.6404,19.542343927177,1,1
39.0875_-83.2377,25.0086169124182,4,2
46.2085_-87.0431,22.5192741540472,6,1
45.5347_-87.4422,21.1146435910603,2,1
44.1339_-74.6729,24.9897179412223,4,1
45.41_-65.92,14.4460146379732,2,1
46.3622_-87.3361,22.1154412403177,4,1
46.8236_-88.533,23.9251416723615,2,1
46.9606_-88.8823,20.2427338294902,4,1
45.55_-65.66,12.9323350041225,5,1
47.0358_-88.7216,17.8824374495974,1,1
42.7634_-73.5689,21.1743639102182,3,1
43.2277_-73.2057,20.8205308915385,4,1
47.38_-66.04,16.5216154647866,1,1
46.5915_-89.5988,22.3218051738427,3,1
42.9441_-75.0418,20.2599646162005,3,1
45.2939_-84.8551,22.8090976919485,4,1
42.0023_-74.3337,24.5139490909133,4,1
44.0951_-93.9406,14.9384419049614,2,1
39.7147_-78.8505,25.5777113045451,2,1
45.054_-88.9363,24.0493324562708,3,1
46.1177_-91.463,18.7080263588101,2,1
43.0603_-72.5587,21.0347246858557,4,1
42.1086_-79.025,23.5436532250666,4,1
43.9205_-73.236,21.2239684871145,1,1
44.7743_-73.974,18.5771688279513,2,1
44.4061_-73.8752,14.6434414970998,2,1
45.572_-87.4854,22.1432184753013,1,1
47.29_-67.96,13.0684423583382,2,1
46.2_-66.94,16.7758624938541,5,1
43.5714_-86.366,21.4549521235097,1,1
39.9528_-84.5918,18.927755355944,3,1
38.3058_-80.1042,18.9834436900025,2,1
44.1165_-85.3228,21.0360575515363,1,1
44.613_-72.6687,24.7034245619213,4,1
46.0249_-88.1151,23.5861795780731,2,1
46.4_-66.55,17.6220186439543,2,1
47.66_-67.58,19.2924455067841,4,1
45.0552_-70.1331,14.9861923327588,1,1
39.7793_-80.5661,17.7948097694194,1,1
46.1066_-88.7126,18.794723776976,6,1
47.44_-68.11,15.6911131858939,1,1
45.7842_-91.9276,19.0869106948735,1,1
44.3475_-85.6229,21.2856608307805,2,1
37.9812_-81.9148,20.7264,1,1
45.6942_-85.5481,22.4734871693817,1,1
47.44_-68.13,19.2748381095275,2,1
46.1_-70.2083,15.3775607078441,1,1
45.8092_-84.5768,19.5315795271124,2,1
45.0445_-84.6206,23.909650136114,4,1
45.1572_-84.828,22.1107939433317,4,1
45.2073_-84.0427,16.687184984952,1,1
42.1499_-78.1643,19.2374623589351,4,1
42.672_-74.4735,20.4835771073442,1,1
41.3516_-72.8097,20.0921125002585,3,1
44.3847_-86.0542,11.9060467955688,1,1
43.9531_-74.738,21.6539084059093,4,1
45.7671_-88.4244,16.2767091469188,4,1
38.9311_-79.5468,23.1959124437992,3,1
40.2379_-80.4306,21.6867246034537,1,1
46.8378_-68.8974,18.3811042482728,3,1
46.5378_-87.4646,22.5847422455633,3,1
45.7572_-88.7318,23.5856180279044,4,1
38.3184_-81.1417,24.8589739698397,3,1
41.4018_-79.0021,30.6307986014346,2,1
41.6323_-79.4656,22.8487571895692,2,1
38.3392_-80.1789,25.5747665362819,1,1
44.8725_-85.2261,22.7113726721246,4,1
46.5631_-90.188,20.6389568406799,2,1
46.49_-67.63,15.8115560699754,5,1
45.0031_-84.4445,21.7069350199078,2,1
38.0084_-81.5383,25.9624561913805,1,1
47.46_-68.38,17.0692823619244,2,1
37.4048_-81.3174,35.7568788667767,1,1
46.29_-87.1634,18.5013430999174,4,1
44.1066_-72.9854,22.6286706907638,3,1
45.82_-67.51,15.4985929079339,1,1
38.2216_-80.2468,25.7854095115279,2,1
46.3715_-90.7618,16.3306236255347,2,1
45.7963_-70.1466,20.5638814706122,3,1
42.4783_-83.364,21.6190661704088,1,1
45.3731_-68.1214,14.444194937631,1,1
47.3734_-94.4977,18.1966034141676,4,2
46.37_-67.31,16.8150905556136,3,1
46.811_-87.8954,18.7149503812349,2,1
47.88_-66.75,14.5296709155521,1,1
40.3711_-81.7082,22.0503495083658,1,1
38.1231_-90.3625,19.9589288967225,1,1
39.3418_-81.1924,21.4737945224441,3,1
45.73_-64.94,15.1336634583857,8,1
44.2169_-71.4341,12.8341714365526,1,1
43.9953_-72.8619,21.6875196665657,4,1
46.43_-67.32,16.1925286948957,2,1
44.0225_-71.7528,17.1357427409224,4,1
46.414_-85.3072,15.9724697682751,1,1
42.6999_-90.7821,19.992662540873,1,1
38.2376_-80.2634,24.0807500918902,3,1
45.4318_-84.8038,17.1541181703586,2,2
45.5537_-88.9485,20.7802027735854,6,1
44.2067_-74.6301,17.4789355858997,1,1
44.3641_-71.2607,20.5042973674459,2,1
44.8154_-84.828,17.7959275137248,1,1
45.1605_-88.8684,20.6807795350916,3,1
41.8901_-77.5956,20.168002599115,3,1
43.8805_-74.2418,21.2326470394179,3,1
44.0518_-73.5063,15.5394802544647,3,1
46.21_-67.7,16.4102748436947,1,1
